testName	seed	initInt	finalInt	nCircles	rStart	rEnd	biasType	biasSigma	ampType	ampParam1	ampParam2	growRate	brightStep	ROIspacing	inSmall	inLarge	onBound	outAll	isNegative
Growth‐vs‐Brightness	229	-2517.99	-172359	20	5	6	uniform	NaN	uniform	0	10	0.001	0.5	"1.1,1.1,1.1,1.1,1.1"	3	5	2	15	1
Growth‐vs‐Brightness	230	767.268	12220.3	20	5	6	uniform	NaN	uniform	0	10	0.001	0.5	"1.1,1.1,1.1,1.1,1.1"	5	7	2	13	0
Growth‐vs‐Brightness	231	1664.19	-52334.7	20	5	6	uniform	NaN	uniform	0	10	0.001	0.5	"1.1,1.1,1.1,1.1,1.1"	3	5	2	15	1
Growth‐vs‐Brightness	232	2639.87	114385	20	5	6	uniform	NaN	uniform	0	10	0.001	0.5	"1.1,1.1,1.1,1.1,1.1"	8	11	1	9	0
Growth‐vs‐Brightness	233	2082.21	72602.9	20	5	6	uniform	NaN	uniform	0	10	0.001	0.5	"1.1,1.1,1.1,1.1,1.1"	6	7	1	13	0
Growth‐vs‐Brightness	234	1532.86	62666.5	20	5	6	uniform	NaN	uniform	0	10	0.001	0.5	"1.1,1.1,1.1,1.1,1.1"	6	8	2	12	0
Growth‐vs‐Brightness	235	895.251	27511.8	20	5	6	uniform	NaN	uniform	0	10	0.001	0.5	"1.1,1.1,1.1,1.1,1.1"	4	7	2	13	0
Growth‐vs‐Brightness	236	-494.495	-108023	20	5	6	uniform	NaN	uniform	0	10	0.001	0.5	"1.1,1.1,1.1,1.1,1.1"	2	4	2	16	1
Growth‐vs‐Brightness	237	112.12	-58155.3	20	5	6	uniform	NaN	uniform	0	10	0.001	0.5	"1.1,1.1,1.1,1.1,1.1"	4	7	4	12	1
Growth‐vs‐Brightness	238	424.236	-138336	20	5	6	uniform	NaN	uniform	0	10	0.001	0.5	"1.1,1.1,1.1,1.1,1.1"	0	1	1	19	1
Growth‐vs‐Brightness	239	2033.37	43124.8	20	5	6	uniform	NaN	uniform	0	10	0.001	0.5	"1.1,1.1,1.1,1.1,1.1"	6	8	2	12	0
Growth‐vs‐Brightness	240	-5199.42	-364311	20	5	6	uniform	NaN	uniform	0	10	0.001	0.5	"1.1,1.1,1.1,1.1,1.1"	2	10	7	10	1
Growth‐vs‐Brightness	241	300.884	-121038	20	5	6	uniform	NaN	uniform	0	10	0.001	0.5	"1.1,1.1,1.1,1.1,1.1"	3	5	2	15	1
Growth‐vs‐Brightness	242	1257.24	38300.9	20	5	6	uniform	NaN	uniform	0	10	0.001	0.5	"1.1,1.1,1.1,1.1,1.1"	2	3	1	17	0
Growth‐vs‐Brightness	243	1744.23	42509.8	20	5	6	uniform	NaN	uniform	0	10	0.001	0.5	"1.1,1.1,1.1,1.1,1.1"	6	7	1	13	0
Growth‐vs‐Brightness	244	470.522	-85164.4	20	5	6	uniform	NaN	uniform	0	10	0.001	0.5	"1.1,1.1,1.1,1.1,1.1"	3	4	3	16	1
Growth‐vs‐Brightness	245	878.332	-61196.6	20	5	6	uniform	NaN	uniform	0	10	0.001	0.5	"1.1,1.1,1.1,1.1,1.1"	3	5	2	15	1
Growth‐vs‐Brightness	246	3551.36	160448	20	5	6	uniform	NaN	uniform	0	10	0.001	0.5	"1.1,1.1,1.1,1.1,1.1"	7	7	0	13	0
Growth‐vs‐Brightness	247	2875.87	294397	20	5	6	uniform	NaN	uniform	0	10	0.001	0.5	"1.1,1.1,1.1,1.1,1.1"	10	11	0	9	0
Growth‐vs‐Brightness	248	1793.37	-3360.83	20	5	6	uniform	NaN	uniform	0	10	0.001	0.5	"1.1,1.1,1.1,1.1,1.1"	8	11	3	9	1
Growth‐vs‐Brightness	249	1905.06	51094.6	20	5	6	uniform	NaN	uniform	0	10	0.001	0.5	"1.1,1.1,1.1,1.1,1.1"	7	10	4	10	0
Growth‐vs‐Brightness	250	2995.49	39932	20	5	6	uniform	NaN	uniform	0	10	0.001	0.5	"1.1,1.1,1.1,1.1,1.1"	7	9	3	11	0
Growth‐vs‐Brightness	506	1457.03	19075.6	20	5	10	uniform	NaN	uniform	0	10	0.005	0.05	"1.1,1.1,1.1,1.1,1.1"	6	7	1	13	0
Growth‐vs‐Brightness	507	-470.241	-15853	20	5	10	uniform	NaN	uniform	0	10	0.005	0.05	"1.1,1.1,1.1,1.1,1.1"	3	6	3	14	1
Growth‐vs‐Brightness	508	1934.54	-5693.84	20	5	10	uniform	NaN	uniform	0	10	0.005	0.05	"1.1,1.1,1.1,1.1,1.1"	5	7	1	13	1
Growth‐vs‐Brightness	509	-773.389	-7093.47	20	5	10	uniform	NaN	uniform	0	10	0.005	0.05	"1.1,1.1,1.1,1.1,1.1"	4	7	5	13	1
Growth‐vs‐Brightness	510	-701.848	-23607.7	20	5	10	uniform	NaN	uniform	0	10	0.005	0.05	"1.1,1.1,1.1,1.1,1.1"	2	6	4	14	1
Growth‐vs‐Brightness	511	2362.99	20507.5	20	5	10	uniform	NaN	uniform	0	10	0.005	0.05	"1.1,1.1,1.1,1.1,1.1"	6	7	1	13	0
Growth‐vs‐Brightness	512	2095.52	6827.37	20	5	10	uniform	NaN	uniform	0	10	0.005	0.05	"1.1,1.1,1.1,1.1,1.1"	7	8	2	12	0
Growth‐vs‐Brightness	513	3184.91	25087.9	20	5	10	uniform	NaN	uniform	0	10	0.005	0.05	"1.1,1.1,1.1,1.1,1.1"	7	9	2	11	0
Growth‐vs‐Brightness	514	716.388	-2224.35	20	5	10	uniform	NaN	uniform	0	10	0.005	0.05	"1.1,1.1,1.1,1.1,1.1"	4	6	4	14	1
Growth‐vs‐Brightness	515	1733.27	14887.3	20	5	10	uniform	NaN	uniform	0	10	0.005	0.05	"1.1,1.1,1.1,1.1,1.1"	7	8	2	12	0
Growth‐vs‐Brightness	516	1993.96	3820.17	20	5	10	uniform	NaN	uniform	0	10	0.005	0.05	"1.1,1.1,1.1,1.1,1.1"	6	10	4	10	0
Growth‐vs‐Brightness	517	1122.54	6751.91	20	5	10	uniform	NaN	uniform	0	10	0.005	0.05	"1.1,1.1,1.1,1.1,1.1"	4	7	3	13	0
Growth‐vs‐Brightness	518	1528.33	12347.5	20	5	10	uniform	NaN	uniform	0	10	0.005	0.05	"1.1,1.1,1.1,1.1,1.1"	5	6	1	14	0
Growth‐vs‐Brightness	519	2294.8	7994.61	20	5	10	uniform	NaN	uniform	0	10	0.005	0.05	"1.1,1.1,1.1,1.1,1.1"	7	7	1	13	0
Growth‐vs‐Brightness	520	2515.9	12809.9	20	5	10	uniform	NaN	uniform	0	10	0.005	0.05	"1.1,1.1,1.1,1.1,1.1"	7	10	5	10	0
Growth‐vs‐Brightness	521	2676.43	22557.2	20	5	10	uniform	NaN	uniform	0	10	0.005	0.05	"1.1,1.1,1.1,1.1,1.1"	7	8	1	12	0
Growth‐vs‐Brightness	522	970.836	21056.5	20	5	10	uniform	NaN	uniform	0	10	0.005	0.05	"1.1,1.1,1.1,1.1,1.1"	7	9	3	11	0
Growth‐vs‐Brightness	523	1276.57	4717.17	20	5	10	uniform	NaN	uniform	0	10	0.005	0.05	"1.1,1.1,1.1,1.1,1.1"	3	6	2	14	0
Growth‐vs‐Brightness	524	998.475	3425.73	20	5	10	uniform	NaN	uniform	0	10	0.005	0.05	"1.1,1.1,1.1,1.1,1.1"	3	4	1	16	0
Growth‐vs‐Brightness	525	-705.261	-21431.7	20	5	10	uniform	NaN	uniform	0	10	0.005	0.05	"1.1,1.1,1.1,1.1,1.1"	5	7	4	13	1
Growth‐vs‐Brightness	526	3857.39	24606.9	20	5	10	uniform	NaN	uniform	0	10	0.005	0.05	"1.1,1.1,1.1,1.1,1.1"	7	9	1	11	0
Growth‐vs‐Brightness	527	-1723.94	-28955.8	20	5	10	uniform	NaN	uniform	0	10	0.005	0.05	"1.1,1.1,1.1,1.1,1.1"	3	8	5	12	1
Growth‐vs‐Brightness	528	1884.18	8060.67	20	5	10	uniform	NaN	uniform	0	10	0.005	0.05	"1.1,1.1,1.1,1.1,1.1"	4	6	2	14	0
Growth‐vs‐Brightness	529	-402.934	-13379.8	20	5	10	uniform	NaN	uniform	0	10	0.005	0.05	"1.1,1.1,1.1,1.1,1.1"	4	6	2	14	1
Growth‐vs‐Brightness	530	-314.954	12604.6	20	5	10	uniform	NaN	uniform	0	10	0.005	0.05	"1.1,1.1,1.1,1.1,1.1"	6	9	4	11	0
Growth‐vs‐Brightness	531	-1024.19	-22636.4	20	5	10	uniform	NaN	uniform	0	10	0.005	0.05	"1.1,1.1,1.1,1.1,1.1"	4	8	5	12	1
Growth‐vs‐Brightness	532	1334.55	1653.88	20	5	10	uniform	NaN	uniform	0	10	0.005	0.05	"1.1,1.1,1.1,1.1,1.1"	9	10	2	10	0
Growth‐vs‐Brightness	533	802.405	7739.87	20	5	10	uniform	NaN	uniform	0	10	0.005	0.05	"1.1,1.1,1.1,1.1,1.1"	6	7	1	13	0
Growth‐vs‐Brightness	534	1355.79	6681.22	20	5	10	uniform	NaN	uniform	0	10	0.005	0.05	"1.1,1.1,1.1,1.1,1.1"	2	2	1	18	0
Growth‐vs‐Brightness	535	2258.79	15596.5	20	5	10	uniform	NaN	uniform	0	10	0.005	0.05	"1.1,1.1,1.1,1.1,1.1"	9	12	3	8	0
Growth‐vs‐Brightness	536	-481.179	-24000.9	20	5	10	uniform	NaN	uniform	0	10	0.005	0.05	"1.1,1.1,1.1,1.1,1.1"	4	6	2	14	1
Growth‐vs‐Brightness	537	1195.64	4986.55	20	5	10	uniform	NaN	uniform	0	10	0.005	0.05	"1.1,1.1,1.1,1.1,1.1"	5	8	2	12	0
Growth‐vs‐Brightness	538	2337.46	3768.65	20	5	10	uniform	NaN	uniform	0	10	0.005	0.05	"1.1,1.1,1.1,1.1,1.1"	6	7	1	13	0
Growth‐vs‐Brightness	539	1359.33	-1535.91	20	5	10	uniform	NaN	uniform	0	10	0.005	0.05	"1.1,1.1,1.1,1.1,1.1"	6	8	1	12	1
Growth‐vs‐Brightness	540	726.539	-4211.79	20	5	10	uniform	NaN	uniform	0	10	0.005	0.05	"1.1,1.1,1.1,1.1,1.1"	5	7	2	13	1
Growth‐vs‐Brightness	541	366.522	-6555.56	20	5	10	uniform	NaN	uniform	0	10	0.005	0.05	"1.1,1.1,1.1,1.1,1.1"	3	4	1	16	1
Growth‐vs‐Brightness	542	3802.62	31805.9	20	5	10	uniform	NaN	uniform	0	10	0.005	0.05	"1.1,1.1,1.1,1.1,1.1"	11	12	1	8	0
Growth‐vs‐Brightness	543	-1426.23	-11598.5	20	5	10	uniform	NaN	uniform	0	10	0.005	0.05	"1.1,1.1,1.1,1.1,1.1"	3	7	4	13	1
Growth‐vs‐Brightness	544	2858.77	34518.7	20	5	10	uniform	NaN	uniform	0	10	0.005	0.05	"1.1,1.1,1.1,1.1,1.1"	8	9	2	10	0
Growth‐vs‐Brightness	545	920.511	-1920.74	20	5	10	uniform	NaN	uniform	0	10	0.005	0.05	"1.1,1.1,1.1,1.1,1.1"	4	6	2	14	1
Growth‐vs‐Brightness	546	2444.24	15639	20	5	10	uniform	NaN	uniform	0	10	0.005	0.05	"1.1,1.1,1.1,1.1,1.1"	5	6	1	14	0
Growth‐vs‐Brightness	547	1707.73	-3015.86	20	5	10	uniform	NaN	uniform	0	10	0.005	0.05	"1.1,1.1,1.1,1.1,1.1"	5	8	2	12	1
Growth‐vs‐Brightness	548	1624.87	23362.6	20	5	10	uniform	NaN	uniform	0	10	0.005	0.05	"1.1,1.1,1.1,1.1,1.1"	8	11	2	9	0
Growth‐vs‐Brightness	549	1504.06	6784.83	20	5	10	uniform	NaN	uniform	0	10	0.005	0.05	"1.1,1.1,1.1,1.1,1.1"	5	8	2	12	0
Growth‐vs‐Brightness	550	-1229.78	-18952	20	5	10	uniform	NaN	uniform	0	10	0.005	0.05	"1.1,1.1,1.1,1.1,1.1"	1	5	4	15	1
Growth‐vs‐Brightness	551	1057.56	7537.41	20	5	10	uniform	NaN	uniform	0	10	0.005	0.05	"1.1,1.1,1.1,1.1,1.1"	4	8	4	12	0
Growth‐vs‐Brightness	552	-921.395	-30221.9	20	5	10	uniform	NaN	uniform	0	10	0.005	0.05	"1.1,1.1,1.1,1.1,1.1"	3	9	7	11	1
Growth‐vs‐Brightness	553	793.205	-999.163	20	5	10	uniform	NaN	uniform	0	10	0.005	0.05	"1.1,1.1,1.1,1.1,1.1"	3	5	2	15	1
Growth‐vs‐Brightness	554	364.472	871.628	20	5	10	uniform	NaN	uniform	0	10	0.005	0.05	"1.1,1.1,1.1,1.1,1.1"	4	6	2	14	0
Growth‐vs‐Brightness	555	2988.45	29696.4	20	5	10	uniform	NaN	uniform	0	10	0.005	0.05	"1.1,1.1,1.1,1.1,1.1"	6	8	1	12	0
Growth‐vs‐Brightness	556	307.845	-5337.2	20	5	10	uniform	NaN	uniform	0	10	0.005	0.05	"1.1,1.1,1.1,1.1,1.1"	4	7	2	13	1
Growth‐vs‐Brightness	557	-332.483	-7728.7	20	5	10	uniform	NaN	uniform	0	10	0.005	0.05	"1.1,1.1,1.1,1.1,1.1"	3	4	2	16	1
Growth‐vs‐Brightness	558	59.2426	-4605.86	20	5	10	uniform	NaN	uniform	0	10	0.005	0.05	"1.1,1.1,1.1,1.1,1.1"	6	8	2	12	1
Growth‐vs‐Brightness	559	-2239.07	-23662.7	20	5	10	uniform	NaN	uniform	0	10	0.005	0.05	"1.1,1.1,1.1,1.1,1.1"	2	5	3	15	1
Growth‐vs‐Brightness	560	123.847	-7293.06	20	5	10	uniform	NaN	uniform	0	10	0.005	0.05	"1.1,1.1,1.1,1.1,1.1"	5	8	3	12	1
Growth‐vs‐Brightness	561	-594.932	558.068	20	5	10	uniform	NaN	uniform	0	10	0.005	0.05	"1.1,1.1,1.1,1.1,1.1"	5	8	3	12	0
Growth‐vs‐Brightness	562	-1502.16	-30442	20	5	10	uniform	NaN	uniform	0	10	0.005	0.05	"1.1,1.1,1.1,1.1,1.1"	1	5	3	15	1
Growth‐vs‐Brightness	563	174.896	3390.27	20	5	10	uniform	NaN	uniform	0	10	0.005	0.05	"1.1,1.1,1.1,1.1,1.1"	6	8	3	12	0
Growth‐vs‐Brightness	564	-227.228	-9782.12	20	5	10	uniform	NaN	uniform	0	10	0.005	0.05	"1.1,1.1,1.1,1.1,1.1"	2	4	2	16	1
Growth‐vs‐Brightness	565	1974.45	8187.84	20	5	10	uniform	NaN	uniform	0	10	0.005	0.05	"1.1,1.1,1.1,1.1,1.1"	6	7	2	13	0
Growth‐vs‐Brightness	566	481.879	-2647.72	20	5	10	uniform	NaN	uniform	0	10	0.005	0.05	"1.1,1.1,1.1,1.1,1.1"	5	8	3	12	1
Growth‐vs‐Brightness	567	-1539.83	-21774.8	20	5	10	uniform	NaN	uniform	0	10	0.005	0.05	"1.1,1.1,1.1,1.1,1.1"	4	7	4	13	1
Growth‐vs‐Brightness	568	-169	-423.509	20	5	10	uniform	NaN	uniform	0	10	0.005	0.05	"1.1,1.1,1.1,1.1,1.1"	6	7	2	13	1
Growth‐vs‐Brightness	569	1212.48	5230.98	20	5	10	uniform	NaN	uniform	0	10	0.005	0.05	"1.1,1.1,1.1,1.1,1.1"	6	8	3	12	0
Growth‐vs‐Brightness	570	2092	16669.3	20	5	10	uniform	NaN	uniform	0	10	0.005	0.05	"1.1,1.1,1.1,1.1,1.1"	4	5	2	15	0
Growth‐vs‐Brightness	571	1745.51	4788.62	20	5	10	uniform	NaN	uniform	0	10	0.005	0.05	"1.1,1.1,1.1,1.1,1.1"	5	5	0	15	0
Growth‐vs‐Brightness	572	1699.7	5056.28	20	5	10	uniform	NaN	uniform	0	10	0.005	0.05	"1.1,1.1,1.1,1.1,1.1"	3	4	2	16	0
Growth‐vs‐Brightness	573	1939.69	2179.81	20	5	10	uniform	NaN	uniform	0	10	0.005	0.05	"1.1,1.1,1.1,1.1,1.1"	5	6	2	14	0
Growth‐vs‐Brightness	574	2730.87	144.869	20	5	10	uniform	NaN	uniform	0	10	0.005	0.05	"1.1,1.1,1.1,1.1,1.1"	7	8	1	12	1
Growth‐vs‐Brightness	575	-1222.17	6655.68	20	5	10	uniform	NaN	uniform	0	10	0.005	0.05	"1.1,1.1,1.1,1.1,1.1"	6	10	5	10	0
Growth‐vs‐Brightness	576	-191.538	-16282.5	20	5	10	uniform	NaN	uniform	0	10	0.005	0.05	"1.1,1.1,1.1,1.1,1.1"	3	6	4	14	1
Growth‐vs‐Brightness	577	-656.098	-12775.4	20	5	10	uniform	NaN	uniform	0	10	0.005	0.05	"1.1,1.1,1.1,1.1,1.1"	3	5	2	15	1
Growth‐vs‐Brightness	578	-1068.1	-15478.2	20	5	10	uniform	NaN	uniform	0	10	0.005	0.05	"1.1,1.1,1.1,1.1,1.1"	4	9	4	11	1
Growth‐vs‐Brightness	579	1019.82	18063.8	20	5	10	uniform	NaN	uniform	0	10	0.005	0.05	"1.1,1.1,1.1,1.1,1.1"	7	10	3	10	0
Growth‐vs‐Brightness	580	2396.17	31260.9	20	5	10	uniform	NaN	uniform	0	10	0.005	0.05	"1.1,1.1,1.1,1.1,1.1"	8	10	2	10	0
Growth‐vs‐Brightness	581	744.079	-2423.03	20	5	10	uniform	NaN	uniform	0	10	0.005	0.05	"1.1,1.1,1.1,1.1,1.1"	4	4	1	16	1
Growth‐vs‐Brightness	582	368.917	-287.538	20	5	10	uniform	NaN	uniform	0	10	0.005	0.05	"1.1,1.1,1.1,1.1,1.1"	4	8	4	12	1
Growth‐vs‐Brightness	583	2477.24	8947.26	20	5	10	uniform	NaN	uniform	0	10	0.005	0.05	"1.1,1.1,1.1,1.1,1.1"	8	10	3	10	0
Growth‐vs‐Brightness	584	-1034.06	-13063	20	5	10	uniform	NaN	uniform	0	10	0.005	0.05	"1.1,1.1,1.1,1.1,1.1"	4	8	4	12	1
Growth‐vs‐Brightness	585	2318.03	10857.9	20	5	10	uniform	NaN	uniform	0	10	0.005	0.05	"1.1,1.1,1.1,1.1,1.1"	4	5	1	15	0
Growth‐vs‐Brightness	586	175.957	-9489.42	20	5	10	uniform	NaN	uniform	0	10	0.005	0.05	"1.1,1.1,1.1,1.1,1.1"	4	7	3	13	1
Growth‐vs‐Brightness	587	1784.61	29018.1	20	5	10	uniform	NaN	uniform	0	10	0.005	0.05	"1.1,1.1,1.1,1.1,1.1"	6	7	1	13	0
Growth‐vs‐Brightness	588	2838.43	14366	20	5	10	uniform	NaN	uniform	0	10	0.005	0.05	"1.1,1.1,1.1,1.1,1.1"	10	13	3	7	0
Growth‐vs‐Brightness	589	1701.1	8888.25	20	5	10	uniform	NaN	uniform	0	10	0.005	0.05	"1.1,1.1,1.1,1.1,1.1"	10	11	2	9	0
Growth‐vs‐Brightness	590	1941.85	-2241.12	20	5	10	uniform	NaN	uniform	0	10	0.005	0.05	"1.1,1.1,1.1,1.1,1.1"	7	7	1	13	1
Growth‐vs‐Brightness	591	1840.19	1271.36	20	5	10	uniform	NaN	uniform	0	10	0.005	0.05	"1.1,1.1,1.1,1.1,1.1"	6	7	0	13	1
Growth‐vs‐Brightness	592	1988.95	3216.71	20	5	10	uniform	NaN	uniform	0	10	0.005	0.05	"1.1,1.1,1.1,1.1,1.1"	4	5	1	15	0
Growth‐vs‐Brightness	593	2205.75	18191.9	20	5	10	uniform	NaN	uniform	0	10	0.005	0.05	"1.1,1.1,1.1,1.1,1.1"	5	6	2	14	0
Growth‐vs‐Brightness	594	1291.59	13813.4	20	5	10	uniform	NaN	uniform	0	10	0.005	0.05	"1.1,1.1,1.1,1.1,1.1"	7	9	1	11	0
Growth‐vs‐Brightness	595	931.4	-4471.14	20	5	10	uniform	NaN	uniform	0	10	0.005	0.05	"1.1,1.1,1.1,1.1,1.1"	6	9	3	11	1
Growth‐vs‐Brightness	596	-1082.45	-10980	20	5	10	uniform	NaN	uniform	0	10	0.005	0.05	"1.1,1.1,1.1,1.1,1.1"	2	6	4	14	1
Growth‐vs‐Brightness	597	1362.3	7441.19	20	5	10	uniform	NaN	uniform	0	10	0.005	0.05	"1.1,1.1,1.1,1.1,1.1"	5	7	2	13	0
Growth‐vs‐Brightness	598	579.934	-8215.32	20	5	10	uniform	NaN	uniform	0	10	0.005	0.05	"1.1,1.1,1.1,1.1,1.1"	3	4	1	16	1
Growth‐vs‐Brightness	599	2378.38	17727	20	5	10	uniform	NaN	uniform	0	10	0.005	0.05	"1.1,1.1,1.1,1.1,1.1"	7	8	1	12	0
Growth‐vs‐Brightness	600	548.682	-6397.23	20	5	10	uniform	NaN	uniform	0	10	0.005	0.05	"1.1,1.1,1.1,1.1,1.1"	2	6	4	14	1
Growth‐vs‐Brightness	601	2424.79	9846.16	20	5	10	uniform	NaN	uniform	0	10	0.005	0.05	"1.1,1.1,1.1,1.1,1.1"	5	6	2	14	0
Growth‐vs‐Brightness	602	2415.06	19156.1	20	5	10	uniform	NaN	uniform	0	10	0.005	0.05	"1.1,1.1,1.1,1.1,1.1"	7	9	1	11	0
Growth‐vs‐Brightness	603	504.107	-6420.7	20	5	10	uniform	NaN	uniform	0	10	0.005	0.05	"1.1,1.1,1.1,1.1,1.1"	3	5	2	15	1
Growth‐vs‐Brightness	604	1649.82	10651.8	20	5	10	uniform	NaN	uniform	0	10	0.005	0.05	"1.1,1.1,1.1,1.1,1.1"	4	6	2	14	0
Growth‐vs‐Brightness	605	998.1	839.231	20	5	10	uniform	NaN	uniform	0	10	0.005	0.05	"1.1,1.1,1.1,1.1,1.1"	6	10	3	10	1
Growth‐vs‐Brightness	511	2376.47	38665.5	20	5	10	uniform	NaN	uniform	0	10	0.005	0.1	"1.1,1.1,1.1,1.1,1.1"	6	7	1	13	0
Growth‐vs‐Brightness	512	2100.47	11564.2	20	5	10	uniform	NaN	uniform	0	10	0.005	0.1	"1.1,1.1,1.1,1.1,1.1"	7	8	2	12	0
Growth‐vs‐Brightness	513	3201.09	47007.1	20	5	10	uniform	NaN	uniform	0	10	0.005	0.1	"1.1,1.1,1.1,1.1,1.1"	7	9	2	11	0
Growth‐vs‐Brightness	514	713.682	-5167.8	20	5	10	uniform	NaN	uniform	0	10	0.005	0.1	"1.1,1.1,1.1,1.1,1.1"	4	6	4	14	1
Growth‐vs‐Brightness	515	1743.76	28051.8	20	5	10	uniform	NaN	uniform	0	10	0.005	0.1	"1.1,1.1,1.1,1.1,1.1"	7	8	2	12	0
Growth‐vs‐Brightness	516	1992.45	5644.88	20	5	10	uniform	NaN	uniform	0	10	0.005	0.1	"1.1,1.1,1.1,1.1,1.1"	6	10	4	10	0
Growth‐vs‐Brightness	517	1122.51	12381.2	20	5	10	uniform	NaN	uniform	0	10	0.005	0.1	"1.1,1.1,1.1,1.1,1.1"	4	7	3	13	0
Growth‐vs‐Brightness	518	1536.37	23174.8	20	5	10	uniform	NaN	uniform	0	10	0.005	0.1	"1.1,1.1,1.1,1.1,1.1"	5	6	1	14	0
Growth‐vs‐Brightness	519	2303.58	13703.2	20	5	10	uniform	NaN	uniform	0	10	0.005	0.1	"1.1,1.1,1.1,1.1,1.1"	7	7	1	13	0
Growth‐vs‐Brightness	520	2518.18	23106.1	20	5	10	uniform	NaN	uniform	0	10	0.005	0.1	"1.1,1.1,1.1,1.1,1.1"	7	10	5	10	0
Growth‐vs‐Brightness	521	2690.83	42452.4	20	5	10	uniform	NaN	uniform	0	10	0.005	0.1	"1.1,1.1,1.1,1.1,1.1"	7	8	1	12	0
Growth‐vs‐Brightness	522	979.122	41150.4	20	5	10	uniform	NaN	uniform	0	10	0.005	0.1	"1.1,1.1,1.1,1.1,1.1"	7	9	3	11	0
Growth‐vs‐Brightness	523	1274.35	8155.53	20	5	10	uniform	NaN	uniform	0	10	0.005	0.1	"1.1,1.1,1.1,1.1,1.1"	3	6	2	14	0
Growth‐vs‐Brightness	524	999.442	5853.94	20	5	10	uniform	NaN	uniform	0	10	0.005	0.1	"1.1,1.1,1.1,1.1,1.1"	3	4	1	16	0
Growth‐vs‐Brightness	525	-720.312	-42173.2	20	5	10	uniform	NaN	uniform	0	10	0.005	0.1	"1.1,1.1,1.1,1.1,1.1"	5	7	4	13	1
Growth‐vs‐Brightness	526	3868.73	45367.7	20	5	10	uniform	NaN	uniform	0	10	0.005	0.1	"1.1,1.1,1.1,1.1,1.1"	7	9	1	11	0
Growth‐vs‐Brightness	527	-1747.31	-56211	20	5	10	uniform	NaN	uniform	0	10	0.005	0.1	"1.1,1.1,1.1,1.1,1.1"	3	8	5	12	1
Growth‐vs‐Brightness	528	1887.36	14240.4	20	5	10	uniform	NaN	uniform	0	10	0.005	0.1	"1.1,1.1,1.1,1.1,1.1"	4	6	2	14	0
Growth‐vs‐Brightness	529	-410.549	-26364.3	20	5	10	uniform	NaN	uniform	0	10	0.005	0.1	"1.1,1.1,1.1,1.1,1.1"	4	6	2	14	1
Growth‐vs‐Brightness	530	-312.993	25526.1	20	5	10	uniform	NaN	uniform	0	10	0.005	0.1	"1.1,1.1,1.1,1.1,1.1"	6	9	4	11	0
Growth‐vs‐Brightness	531	-1039.91	-44264.2	20	5	10	uniform	NaN	uniform	0	10	0.005	0.1	"1.1,1.1,1.1,1.1,1.1"	4	8	5	12	1
Growth‐vs‐Brightness	532	1339.76	1978.41	20	5	10	uniform	NaN	uniform	0	10	0.005	0.1	"1.1,1.1,1.1,1.1,1.1"	9	10	2	10	0
Growth‐vs‐Brightness	533	808.022	14682.9	20	5	10	uniform	NaN	uniform	0	10	0.005	0.1	"1.1,1.1,1.1,1.1,1.1"	6	7	1	13	0
Growth‐vs‐Brightness	534	1358.78	12009.6	20	5	10	uniform	NaN	uniform	0	10	0.005	0.1	"1.1,1.1,1.1,1.1,1.1"	2	2	1	18	0
Growth‐vs‐Brightness	535	2269.86	28945.3	20	5	10	uniform	NaN	uniform	0	10	0.005	0.1	"1.1,1.1,1.1,1.1,1.1"	9	12	3	8	0
Growth‐vs‐Brightness	536	-495.901	-47535.4	20	5	10	uniform	NaN	uniform	0	10	0.005	0.1	"1.1,1.1,1.1,1.1,1.1"	4	6	2	14	1
Growth‐vs‐Brightness	537	1194.65	8776.47	20	5	10	uniform	NaN	uniform	0	10	0.005	0.1	"1.1,1.1,1.1,1.1,1.1"	5	8	2	12	0
Growth‐vs‐Brightness	538	2343.27	5205.67	20	5	10	uniform	NaN	uniform	0	10	0.005	0.1	"1.1,1.1,1.1,1.1,1.1"	6	7	1	13	0
Growth‐vs‐Brightness	539	1362.72	-4427.74	20	5	10	uniform	NaN	uniform	0	10	0.005	0.1	"1.1,1.1,1.1,1.1,1.1"	6	8	1	12	1
Growth‐vs‐Brightness	540	724.161	-9152.49	20	5	10	uniform	NaN	uniform	0	10	0.005	0.1	"1.1,1.1,1.1,1.1,1.1"	5	7	2	13	1
Growth‐vs‐Brightness	541	363.79	-13480.4	20	5	10	uniform	NaN	uniform	0	10	0.005	0.1	"1.1,1.1,1.1,1.1,1.1"	3	4	1	16	1
Growth‐vs‐Brightness	542	3828.52	59835.2	20	5	10	uniform	NaN	uniform	0	10	0.005	0.1	"1.1,1.1,1.1,1.1,1.1"	11	12	1	8	0
Growth‐vs‐Brightness	543	-1437.9	-21782.4	20	5	10	uniform	NaN	uniform	0	10	0.005	0.1	"1.1,1.1,1.1,1.1,1.1"	3	7	4	13	1
Growth‐vs‐Brightness	544	2873.08	66192.9	20	5	10	uniform	NaN	uniform	0	10	0.005	0.1	"1.1,1.1,1.1,1.1,1.1"	8	9	2	10	0
Growth‐vs‐Brightness	545	916.764	-4765.75	20	5	10	uniform	NaN	uniform	0	10	0.005	0.1	"1.1,1.1,1.1,1.1,1.1"	4	6	2	14	1
Growth‐vs‐Brightness	546	2449.66	28839.2	20	5	10	uniform	NaN	uniform	0	10	0.005	0.1	"1.1,1.1,1.1,1.1,1.1"	5	6	1	14	0
